imo,mmsi,stop_area,grp,StandardVesselType,GrossTonnage,stop_time_in,stop_time_out,anchoring_in,anchoring_out,waiting_time,service_time
9438224,370592000.0,MIT,37,Oil tanker,5034.0,2023-09-14 01:00:00,2023-09-14 08:40:00,2023-09-13 21:50:00,2023-09-14 00:40:00,2.8333333333333335,7.666666666666667
9438224,370592000.0,MIT,38,Oil tanker,5034.0,2023-09-17 14:00:00,2023-09-17 21:30:00,2023-09-16 02:10:00,2023-09-17 10:20:00,32.166666666666664,7.5
9438224,370592000.0,MIT,39,Oil tanker,5034.0,2023-09-21 07:10:00,2023-09-21 13:30:00,2023-09-17 22:40:00,2023-09-21 04:20:00,77.66666666666667,6.333333333333333
9438224,370592000.0,MIT,40,Oil tanker,5034.0,2023-09-24 13:10:00,2023-09-24 20:40:00,2023-09-21 14:00:00,2023-09-24 12:30:00,70.5,7.5
9438224,370592000.0,MIT,41,Oil tanker,5034.0,2023-09-25 10:20:00,2023-09-25 15:30:00,2023-09-24 21:30:00,2023-09-25 09:50:00,12.333333333333334,5.166666666666667
9438224,370592000.0,MIT,42,Oil tanker,5034.0,2023-09-26 19:50:00,2023-09-27 03:30:00,2023-09-25 16:00:00,2023-09-26 18:50:00,26.833333333333332,7.666666666666667
9438224,370592000.0,MIT,43,Oil tanker,5034.0,2023-10-03 13:00:00,2023-10-03 21:50:00,2023-10-01 19:10:00,2023-10-03 12:30:00,41.333333333333336,8.833333333333334
9438224,370592000.0,MIT,44,Oil tanker,5034.0,2023-10-06 01:00:00,2023-10-06 08:20:00,2023-10-05 00:00:00,2023-10-05 23:50:00,23.833333333333332,7.333333333333333
9438224,370592000.0,MIT,45,Oil tanker,5034.0,2023-10-19 02:00:00,2023-10-19 08:10:00,2023-10-19 00:10:00,2023-10-19 01:30:00,1.3333333333333333,6.166666666666667
9438224,370592000.0,MIT,46,Oil tanker,5034.0,2023-10-23 03:10:00,2023-10-23 09:20:00,2023-10-22 18:10:00,2023-10-22 18:30:00,0.3333333333333333,6.166666666666667
9438224,370592000.0,MIT,47,Oil tanker,5034.0,2023-11-14 16:40:00,2023-11-14 22:10:00,2023-11-14 03:50:00,2023-11-14 16:00:00,12.166666666666666,5.5
9438224,370592000.0,MIT,48,Oil tanker,5034.0,2023-11-29 12:40:00,2023-11-30 01:30:00,2023-11-28 04:00:00,2023-11-29 11:50:00,31.833333333333332,12.833333333333334
9438224,370592000.0,MIT,49,Oil tanker,5034.0,2023-12-12 00:30:00,2023-12-12 06:20:00,2023-12-10 03:30:00,2023-12-11 23:50:00,44.333333333333336,5.833333333333333
9438224,370592000.0,MIT,50,Oil tanker,5034.0,2023-12-14 01:10:00,2023-12-14 06:20:00,2023-12-12 15:50:00,2023-12-14 00:30:00,32.666666666666664,5.166666666666667
9438224,370592000.0,MIT,51,Oil tanker,5034.0,2023-12-14 14:20:00,2023-12-14 20:20:00,2023-12-14 06:40:00,2023-12-14 14:00:00,7.333333333333333,6.0
9438224,370592000.0,MIT,52,Oil tanker,5034.0,2023-12-16 02:00:00,2023-12-16 07:40:00,2023-12-15 23:40:00,2023-12-16 01:20:00,1.6666666666666667,5.666666666666667
9438224,370592000.0,MIT,53,Oil tanker,5034.0,2023-12-19 02:10:00,2023-12-19 13:30:00,2023-12-18 13:50:00,2023-12-19 01:40:00,11.833333333333334,11.333333333333334
9438224,370592000.0,MIT,54,Oil tanker,5034.0,2023-12-19 22:00:00,2023-12-20 07:20:00,2023-12-19 14:30:00,2023-12-19 21:30:00,7.0,9.333333333333334
9438224,370592000.0,MIT,55,Oil tanker,5034.0,2023-12-26 05:20:00,2023-12-27 05:00:00,2023-12-23 18:30:00,2023-12-26 04:40:00,58.166666666666664,23.666666666666668
9438224,370592000.0,MIT,56,Oil tanker,5034.0,2023-12-29 02:30:00,2023-12-29 08:20:00,2023-12-28 22:00:00,2023-12-29 01:50:00,3.8333333333333335,5.833333333333333
9438224,370592000.0,MIT,57,Oil tanker,5034.0,2024-01-01 00:20:00,2024-01-01 07:00:00,2023-12-31 09:00:00,2023-12-31 22:30:00,13.5,6.666666666666667
9438224,370592000.0,MIT,58,Oil tanker,5034.0,2024-01-05 01:40:00,2024-01-05 19:20:00,2024-01-03 12:40:00,2024-01-05 01:10:00,36.5,17.666666666666668
9438224,370592000.0,MIT,59,Oil tanker,5034.0,2024-01-06 02:00:00,2024-01-06 10:20:00,2024-01-05 19:40:00,2024-01-06 01:20:00,5.666666666666667,8.333333333333334
9438224,370592000.0,MIT,60,Oil tanker,5034.0,2024-01-11 05:00:00,2024-01-11 23:40:00,2024-01-10 21:20:00,2024-01-11 04:40:00,7.333333333333333,18.666666666666668
9438224,370592000.0,MIT,61,Oil tanker,5034.0,2024-01-14 20:40:00,2024-01-15 06:30:00,2024-01-14 10:30:00,2024-01-14 19:50:00,9.333333333333334,9.833333333333334
9438224,370592000.0,MIT,62,Oil tanker,5034.0,2024-01-16 14:50:00,2024-01-16 17:30:00,2024-01-16 09:40:00,2024-01-16 14:30:00,4.833333333333333,2.6666666666666665
9438224,370592000.0,MIT,63,Oil tanker,5034.0,2024-01-19 01:40:00,2024-01-19 03:40:00,2024-01-18 15:50:00,2024-01-18 23:00:00,7.166666666666667,2.0
9438224,370592000.0,MIT,64,Oil tanker,5034.0,2024-01-26 00:20:00,2024-01-26 09:00:00,2024-01-24 00:00:00,2024-01-25 23:50:00,47.833333333333336,8.666666666666666
9438224,370592000.0,MIT,65,Oil tanker,5034.0,2024-01-30 03:10:00,2024-01-30 09:00:00,2024-01-28 07:10:00,2024-01-30 02:40:00,43.5,5.833333333333333
9438224,370592000.0,MIT,66,Oil tanker,5034.0,2024-01-30 15:50:00,2024-01-30 21:10:00,2024-01-30 09:20:00,2024-01-30 15:10:00,5.833333333333333,5.333333333333333
9438224,370592000.0,MIT,67,Oil tanker,5034.0,2024-02-03 06:10:00,2024-02-03 13:50:00,2024-02-03 00:10:00,2024-02-03 05:40:00,5.5,7.666666666666667
9438224,370592000.0,MIT,68,Oil tanker,5034.0,2024-02-13 00:50:00,2024-02-13 07:20:00,2024-02-13 00:00:00,2024-02-13 00:20:00,0.3333333333333333,6.5
9438224,370592000.0,MIT,69,Oil tanker,5034.0,2024-02-15 05:00:00,2024-02-15 14:40:00,2024-02-13 08:00:00,2024-02-15 04:00:00,44.0,9.666666666666666
9438224,370592000.0,MIT,70,Oil tanker,5034.0,2024-02-16 16:30:00,2024-02-16 23:10:00,2024-02-15 15:10:00,2024-02-16 16:00:00,24.833333333333332,6.666666666666667
9438224,370592000.0,MIT,71,Oil tanker,5034.0,2024-02-24 23:50:00,2024-02-25 04:10:00,2024-02-24 19:50:00,2024-02-24 23:20:00,3.5,4.333333333333333
9438224,370592000.0,MIT,72,Oil tanker,5034.0,2024-02-28 01:00:00,2024-02-28 06:10:00,2024-02-27 08:50:00,2024-02-28 00:40:00,15.833333333333334,5.166666666666667
9438224,370592000.0,MIT,73,Oil tanker,5034.0,2024-03-01 00:10:00,2024-03-01 05:20:00,2024-02-28 06:30:00,2024-02-29 23:40:00,41.166666666666664,5.166666666666667
9438224,370592000.0,MIT,74,Oil tanker,5034.0,2024-03-04 03:50:00,2024-03-04 09:50:00,2024-03-01 05:50:00,2024-03-04 03:20:00,69.5,6.0
9438224,370592000.0,MIT,75,Oil tanker,5034.0,2024-03-05 09:50:00,2024-03-05 15:30:00,2024-03-05 00:10:00,2024-03-05 09:00:00,8.833333333333334,5.666666666666667
9438224,370592000.0,MIT,76,Oil tanker,5034.0,2024-03-18 01:40:00,2024-03-18 12:30:00,2024-03-17 12:00:00,2024-03-17 23:30:00,11.5,10.833333333333334
9438224,370592000.0,MIT,77,Oil tanker,5034.0,2024-03-19 05:20:00,2024-03-19 12:50:00,2024-03-18 22:40:00,2024-03-19 04:10:00,5.5,7.5
9438224,370592000.0,MIT,78,Oil tanker,5034.0,2024-03-20 19:20:00,2024-03-21 08:00:00,2024-03-19 13:30:00,2024-03-20 17:20:00,27.833333333333332,12.666666666666666
9438224,370592000.0,MIT,79,Oil tanker,5034.0,2024-04-02 03:20:00,2024-04-02 13:00:00,2024-03-31 15:20:00,2024-04-02 03:00:00,35.666666666666664,9.666666666666666
9438224,370592000.0,MIT,80,Oil tanker,5034.0,2024-04-03 09:00:00,2024-04-03 17:30:00,2024-04-03 08:00:00,2024-04-03 08:40:00,0.6666666666666666,8.5
9438224,370592000.0,MIT,81,Oil tanker,5034.0,2024-04-03 19:10:00,2024-04-03 22:50:00,2024-04-03 17:50:00,2024-04-03 18:30:00,0.6666666666666666,3.6666666666666665
9438224,370592000.0,MIT,82,Oil tanker,5034.0,2024-04-15 18:10:00,2024-04-16 01:30:00,2024-04-13 13:40:00,2024-04-15 17:40:00,52.0,7.333333333333333
9438224,370592000.0,MIT,83,Oil tanker,5034.0,2024-05-06 23:00:00,2024-05-07 13:40:00,2024-05-06 11:00:00,2024-05-06 22:30:00,11.5,14.666666666666666
9438224,370592000.0,MIT,84,Oil tanker,5034.0,2024-05-11 06:40:00,2024-05-11 17:10:00,2024-05-08 07:10:00,2024-05-11 05:50:00,70.66666666666667,10.5
9438224,370592000.0,MIT,85,Oil tanker,5034.0,2024-05-12 14:10:00,2024-05-12 22:30:00,2024-05-12 02:30:00,2024-05-12 13:30:00,11.0,8.333333333333334
9438224,370592000.0,MIT,86,Oil tanker,5034.0,2024-05-18 00:50:00,2024-05-19 07:00:00,2024-05-16 23:50:00,2024-05-18 00:20:00,24.5,30.166666666666668
9438224,370592000.0,MIT,87,Oil tanker,5034.0,2024-05-22 06:10:00,2024-05-22 13:10:00,2024-05-20 19:40:00,2024-05-22 05:30:00,33.833333333333336,7.0
9438224,370592000.0,MIT,88,Oil tanker,5034.0,2024-05-26 12:20:00,2024-05-26 19:20:00,2024-05-24 00:10:00,2024-05-26 11:50:00,59.666666666666664,7.0
9438224,370592000.0,MIT,89,Oil tanker,5034.0,2024-05-27 01:20:00,2024-05-27 08:00:00,2024-05-26 19:50:00,2024-05-27 01:00:00,5.166666666666667,6.666666666666667
9438224,370592000.0,MIT,90,Oil tanker,5034.0,2024-05-30 13:20:00,2024-05-30 23:30:00,2024-05-29 01:10:00,2024-05-30 12:50:00,35.666666666666664,10.166666666666666
9438224,370592000.0,MIT,91,Oil tanker,5034.0,2024-06-01 02:30:00,2024-06-01 09:20:00,2024-05-31 00:00:00,2024-06-01 02:00:00,26.0,6.833333333333333
9438224,370592000.0,MIT,92,Oil tanker,5034.0,2024-06-05 14:40:00,2024-06-05 23:20:00,2024-06-02 01:00:00,2024-06-05 14:10:00,85.16666666666667,8.666666666666666
9438224,370592000.0,MIT,93,Oil tanker,5034.0,2024-06-15 13:40:00,2024-06-15 18:50:00,2024-06-14 22:40:00,2024-06-15 12:40:00,14.0,5.166666666666667
9438224,370592000.0,MIT,94,Oil tanker,5034.0,2024-06-22 03:30:00,2024-06-22 11:10:00,2024-06-19 09:40:00,2024-06-22 03:00:00,65.33333333333333,7.666666666666667
9438224,370592000.0,MIT,95,Oil tanker,5034.0,2024-06-22 22:20:00,2024-06-23 10:00:00,2024-06-22 16:00:00,2024-06-22 21:40:00,5.666666666666667,11.666666666666666
9438224,370592000.0,MIT,96,Oil tanker,5034.0,2024-06-30 21:10:00,2024-06-30 23:50:00,2024-06-30 11:40:00,2024-06-30 20:40:00,9.0,2.6666666666666665
9438224,370592000.0,MIT,97,Oil tanker,5034.0,2024-07-01 02:20:00,2024-07-02 02:40:00,2024-07-01 00:10:00,2024-07-01 01:50:00,1.6666666666666667,24.333333333333332
9438224,370592000.0,MIT,98,Oil tanker,5034.0,2024-07-02 17:50:00,2024-07-02 23:10:00,2024-07-02 03:40:00,2024-07-02 16:40:00,13.0,5.333333333333333
9438224,370592000.0,MIT,99,Oil tanker,5034.0,2024-07-10 16:10:00,2024-07-10 20:30:00,2024-07-09 07:20:00,2024-07-10 15:40:00,32.333333333333336,4.333333333333333
9438224,370592000.0,MIT,100,Oil tanker,5034.0,2024-07-20 11:10:00,2024-07-20 22:40:00,2024-07-19 10:40:00,2024-07-20 10:30:00,23.833333333333332,11.5
9438224,370592000.0,MIT,101,Oil tanker,5034.0,2024-07-25 13:40:00,2024-07-26 01:40:00,2024-07-25 09:10:00,2024-07-25 13:00:00,3.8333333333333335,12.0
9438224,370592000.0,MIT,102,Oil tanker,5034.0,2024-07-27 07:40:00,2024-07-28 00:10:00,2024-07-27 05:50:00,2024-07-27 06:10:00,0.3333333333333333,16.5
9438224,370592000.0,MIT,103,Oil tanker,5034.0,2024-07-28 13:10:00,2024-07-28 18:10:00,2024-07-28 00:40:00,2024-07-28 11:50:00,11.166666666666666,5.0
9438224,370592000.0,MIT,104,Oil tanker,5034.0,2024-07-29 14:10:00,2024-07-29 19:20:00,2024-07-28 18:40:00,2024-07-29 13:20:00,18.666666666666668,5.166666666666667
9438224,370592000.0,MIT,105,Oil tanker,5034.0,2024-07-31 13:00:00,2024-07-31 19:20:00,2024-07-31 07:30:00,2024-07-31 12:10:00,4.666666666666667,6.333333333333333
9438224,370592000.0,MIT,106,Oil tanker,5034.0,2024-08-04 14:50:00,2024-08-04 22:40:00,2024-08-02 13:30:00,2024-08-04 14:10:00,48.666666666666664,7.833333333333333
9438224,370592000.0,MIT,107,Oil tanker,5034.0,2024-08-06 15:10:00,2024-08-07 00:00:00,2024-08-04 23:30:00,2024-08-06 13:20:00,37.833333333333336,8.833333333333334
9438224,370592000.0,MIT,108,Oil tanker,5034.0,2024-08-08 10:10:00,2024-08-08 15:50:00,2024-08-08 00:10:00,2024-08-08 09:30:00,9.333333333333334,5.666666666666667
9438224,370592000.0,MIT,109,Oil tanker,5034.0,2024-08-10 00:10:00,2024-08-10 08:30:00,2024-08-08 16:20:00,2024-08-09 13:10:00,20.833333333333332,8.333333333333334
9438224,370592000.0,MIT,110,Oil tanker,5034.0,2024-08-17 14:10:00,2024-08-17 22:00:00,2024-08-13 15:00:00,2024-08-17 13:30:00,94.5,7.833333333333333
9438224,370592000.0,MIT,111,Oil tanker,5034.0,2024-08-18 23:20:00,2024-08-19 05:10:00,2024-08-17 22:30:00,2024-08-18 22:30:00,24.0,5.833333333333333
9438224,370592000.0,MIT,112,Oil tanker,5034.0,2024-09-04 12:50:00,2024-09-04 22:10:00,2024-09-02 17:50:00,2024-09-04 12:20:00,42.5,9.333333333333334
9438224,370592000.0,MIT,113,Oil tanker,5034.0,2024-09-05 11:50:00,2024-09-06 04:10:00,2024-09-04 22:20:00,2024-09-05 11:20:00,13.0,16.333333333333332
9438224,370592000.0,MIT,114,Oil tanker,5034.0,2024-09-06 08:20:00,2024-09-06 19:40:00,2024-09-06 04:40:00,2024-09-06 07:50:00,3.1666666666666665,11.333333333333334
9438224,370592000.0,MIT,115,Oil tanker,5034.0,2023-03-18 03:50:00,2023-03-18 09:50:00,,,,6.0
9438224,370592000.0,MIT,116,Oil tanker,5034.0,2023-08-12 02:20:00,2023-08-12 07:40:00,,,,5.333333333333333
9438224,370592000.0,MIT,117,Oil tanker,5034.0,2023-08-30 00:40:00,2023-08-30 01:50:00,,,,1.1666666666666667
9438224,370592000.0,MIT,118,Oil tanker,5034.0,2023-12-30 02:30:00,2023-12-30 20:30:00,,,,18.0
9438224,370592000.0,MIT,119,Oil tanker,5034.0,2024-02-08 04:40:00,2024-02-08 16:50:00,,,,12.166666666666666
9438224,370592000.0,MIT,120,Oil tanker,5034.0,2024-02-27 03:50:00,2024-02-27 08:20:00,,,,4.5
9438224,370592000.0,MIT,121,Oil tanker,5034.0,2024-04-06 04:20:00,2024-04-06 13:00:00,,,,8.666666666666666
9438224,370592000.0,MIT,122,Oil tanker,5034.0,2024-04-19 00:30:00,2024-04-19 19:40:00,,,,19.166666666666668
9438224,370592000.0,MIT,123,Oil tanker,5034.0,2024-05-06 04:30:00,2024-05-06 10:30:00,,,,6.0
9438224,370592000.0,MIT,124,Oil tanker,5034.0,2024-06-24 05:40:00,2024-06-25 02:30:00,,,,20.833333333333332
9438224,370592000.0,MIT,125,Oil tanker,5034.0,2024-07-07 02:40:00,2024-07-07 08:10:00,,,,5.5
9438224,370592000.0,MIT,126,Oil tanker,5034.0,2024-08-23 14:10:00,2024-08-23 21:10:00,,,,7.0
9438224,370592000.0,MIT,127,Oil tanker,5034.0,2024-09-10 02:20:00,2024-09-10 09:40:00,,,,7.333333333333333
9438224,370592000.0,Oil Tanking,1,Oil tanker,5034.0,2022-12-28 08:10:00,2022-12-28 18:40:00,2022-12-27 20:40:00,2022-12-28 07:00:00,10.333333333333334,10.5
9438224,370592000.0,Oil Tanking,2,Oil tanker,5034.0,2023-01-08 04:20:00,2023-01-09 01:50:00,2023-01-07 11:10:00,2023-01-08 02:50:00,15.666666666666666,21.5
9438224,370592000.0,Oil Tanking,3,Oil tanker,5034.0,2023-01-13 19:50:00,2023-01-14 07:10:00,2023-01-09 18:20:00,2023-01-13 18:40:00,96.33333333333333,11.333333333333334
9438224,370592000.0,Oil Tanking,4,Oil tanker,5034.0,2023-01-22 07:10:00,2023-01-22 14:30:00,2023-01-21 16:10:00,2023-01-22 06:20:00,14.166666666666666,7.333333333333333
9438224,370592000.0,Oil Tanking,5,Oil tanker,5034.0,2023-01-28 10:00:00,2023-01-28 21:00:00,2023-01-25 21:30:00,2023-01-28 07:50:00,58.333333333333336,11.0
9438224,370592000.0,Oil Tanking,6,Oil tanker,5034.0,2023-02-14 03:30:00,2023-02-14 05:00:00,2023-02-14 00:20:00,2023-02-14 02:50:00,2.5,1.5
9438224,370592000.0,Oil Tanking,7,Oil tanker,5034.0,2023-02-18 08:40:00,2023-02-18 21:10:00,2023-02-17 03:20:00,2023-02-18 07:40:00,28.333333333333332,12.5
9438224,370592000.0,Oil Tanking,8,Oil tanker,5034.0,2023-02-24 06:20:00,2023-02-24 12:00:00,2023-02-21 08:20:00,2023-02-24 05:30:00,69.16666666666667,5.666666666666667
9438224,370592000.0,Oil Tanking,9,Oil tanker,5034.0,2023-03-02 16:10:00,2023-03-03 03:10:00,2023-03-02 03:20:00,2023-03-02 15:00:00,11.666666666666666,11.0
9438224,370592000.0,Oil Tanking,10,Oil tanker,5034.0,2023-03-09 01:10:00,2023-03-09 10:30:00,2023-03-08 16:10:00,2023-03-09 00:30:00,8.333333333333334,9.333333333333334
9438224,370592000.0,Oil Tanking,11,Oil tanker,5034.0,2023-03-28 02:50:00,2023-03-28 09:50:00,2023-03-27 00:30:00,2023-03-28 02:00:00,25.5,7.0
9438224,370592000.0,Oil Tanking,12,Oil tanker,5034.0,2023-04-03 11:50:00,2023-04-04 02:40:00,2023-04-02 23:20:00,2023-04-03 11:00:00,11.666666666666666,14.833333333333334
9438224,370592000.0,Oil Tanking,13,Oil tanker,5034.0,2023-04-16 16:50:00,2023-04-17 09:50:00,2023-04-14 00:10:00,2023-04-16 15:40:00,63.5,17.0
9438224,370592000.0,Oil Tanking,14,Oil tanker,5034.0,2023-04-22 16:30:00,2023-04-23 03:50:00,2023-04-21 03:30:00,2023-04-22 15:40:00,36.166666666666664,11.333333333333334
9438224,370592000.0,Oil Tanking,15,Oil tanker,5034.0,2023-05-03 16:30:00,2023-05-04 01:50:00,2023-04-29 16:30:00,2023-05-03 14:40:00,94.16666666666667,9.333333333333334
9438224,370592000.0,Oil Tanking,16,Oil tanker,5034.0,2023-08-14 13:10:00,2023-08-14 23:30:00,2023-08-12 08:00:00,2023-08-14 12:30:00,52.5,10.333333333333334
9438224,370592000.0,Oil Tanking,17,Oil tanker,5034.0,2023-08-26 07:50:00,2023-08-26 16:40:00,2023-08-24 22:20:00,2023-08-25 22:30:00,24.166666666666668,8.833333333333334
9438224,370592000.0,Oil Tanking,18,Oil tanker,5034.0,2023-09-05 14:20:00,2023-09-06 01:30:00,2023-08-31 15:10:00,2023-09-05 13:10:00,118.0,11.166666666666666
9438224,370592000.0,Oil Tanking,19,Oil tanker,5034.0,2023-09-15 17:00:00,2023-09-16 01:50:00,2023-09-15 03:40:00,2023-09-15 16:20:00,12.666666666666666,8.833333333333334
9438224,370592000.0,Oil Tanking,20,Oil tanker,5034.0,2023-10-01 08:00:00,2023-10-01 18:40:00,2023-09-27 03:50:00,2023-10-01 06:50:00,99.0,10.666666666666666
9438224,370592000.0,Oil Tanking,21,Oil tanker,5034.0,2023-11-05 15:50:00,2023-11-05 22:10:00,2023-11-05 05:10:00,2023-11-05 15:00:00,9.833333333333334,6.333333333333333
9438224,370592000.0,Oil Tanking,22,Oil tanker,5034.0,2023-11-12 14:20:00,2023-11-13 00:00:00,2023-11-11 21:10:00,2023-11-12 13:40:00,16.5,9.666666666666666
9438224,370592000.0,Oil Tanking,23,Oil tanker,5034.0,2023-11-18 06:20:00,2023-11-18 16:50:00,2023-11-17 08:10:00,2023-11-18 05:40:00,21.5,10.5
9438224,370592000.0,Oil Tanking,24,Oil tanker,5034.0,2023-11-22 16:40:00,2023-11-23 08:40:00,2023-11-18 17:10:00,2023-11-22 16:00:00,94.83333333333333,16.0
9438224,370592000.0,Oil Tanking,25,Oil tanker,5034.0,2023-12-18 03:40:00,2023-12-18 13:20:00,2023-12-17 08:00:00,2023-12-18 02:30:00,18.5,9.666666666666666
9438224,370592000.0,Oil Tanking,26,Oil tanker,5034.0,2023-12-22 00:40:00,2023-12-22 10:50:00,2023-12-20 21:00:00,2023-12-21 22:50:00,25.833333333333332,10.166666666666666
9438224,370592000.0,Oil Tanking,27,Oil tanker,5034.0,2024-01-31 17:00:00,2024-02-01 04:00:00,2024-01-30 22:00:00,2024-01-31 15:50:00,17.833333333333332,11.0
9438224,370592000.0,Oil Tanking,28,Oil tanker,5034.0,2024-03-14 20:50:00,2024-03-15 08:00:00,2024-03-14 00:10:00,2024-03-14 20:00:00,19.833333333333332,11.166666666666666
9438224,370592000.0,Oil Tanking,29,Oil tanker,5034.0,2024-03-31 06:50:00,2024-03-31 14:40:00,2024-03-27 22:30:00,2024-03-31 04:50:00,78.33333333333333,7.833333333333333
9438224,370592000.0,Oil Tanking,30,Oil tanker,5034.0,2024-04-05 08:10:00,2024-04-06 03:20:00,2024-04-03 23:20:00,2024-04-05 07:40:00,32.333333333333336,19.166666666666668
9438224,370592000.0,Oil Tanking,31,Oil tanker,5034.0,2024-04-08 04:50:00,2024-04-08 18:00:00,2024-04-07 03:30:00,2024-04-08 04:10:00,24.666666666666668,13.166666666666666
9438224,370592000.0,Oil Tanking,32,Oil tanker,5034.0,2024-04-11 20:30:00,2024-04-12 02:30:00,2024-04-10 06:50:00,2024-04-11 19:50:00,37.0,6.0
9438224,370592000.0,Oil Tanking,33,Oil tanker,5034.0,2024-04-17 17:50:00,2024-04-17 23:00:00,2024-04-16 19:00:00,2024-04-17 17:10:00,22.166666666666668,5.166666666666667
9438224,370592000.0,Oil Tanking,34,Oil tanker,5034.0,2024-05-02 02:30:00,2024-05-02 14:40:00,2024-04-26 00:20:00,2024-05-02 01:20:00,145.0,12.166666666666666
9438224,370592000.0,Oil Tanking,35,Oil tanker,5034.0,2024-05-04 16:40:00,2024-05-05 06:20:00,2024-05-04 14:20:00,2024-05-04 15:40:00,1.3333333333333333,13.666666666666666
9438224,370592000.0,Oil Tanking,36,Oil tanker,5034.0,2024-05-07 21:20:00,2024-05-08 06:40:00,2024-05-07 14:00:00,2024-05-07 20:40:00,6.666666666666667,9.333333333333334
9438224,370592000.0,Oil Tanking,37,Oil tanker,5034.0,2024-05-16 13:10:00,2024-05-16 23:00:00,2024-05-14 01:40:00,2024-05-16 12:10:00,58.5,9.833333333333334
9438224,370592000.0,Oil Tanking,38,Oil tanker,5034.0,2024-05-28 14:30:00,2024-05-28 23:40:00,2024-05-27 08:30:00,2024-05-28 04:20:00,19.833333333333332,9.166666666666666
9438224,370592000.0,Oil Tanking,39,Oil tanker,5034.0,2024-06-13 19:30:00,2024-06-14 04:30:00,2024-06-12 21:00:00,2024-06-13 18:50:00,21.833333333333332,9.0
9438224,370592000.0,Oil Tanking,40,Oil tanker,5034.0,2024-06-16 14:30:00,2024-06-17 00:40:00,2024-06-15 19:20:00,2024-06-16 13:40:00,18.333333333333332,10.166666666666666
9438224,370592000.0,Oil Tanking,41,Oil tanker,5034.0,2024-06-18 20:40:00,2024-06-19 09:00:00,2024-06-17 12:10:00,2024-06-18 18:50:00,30.666666666666668,12.333333333333334
9438224,370592000.0,Oil Tanking,42,Oil tanker,5034.0,2024-07-06 15:00:00,2024-07-07 01:50:00,2024-07-06 13:30:00,2024-07-06 14:30:00,1.0,10.833333333333334
9438224,370592000.0,Oil Tanking,43,Oil tanker,5034.0,2024-07-09 00:30:00,2024-07-09 06:00:00,2024-07-08 12:10:00,2024-07-08 23:40:00,11.5,5.5
9438224,370592000.0,Oil Tanking,44,Oil tanker,5034.0,2024-07-19 02:00:00,2024-07-19 10:10:00,2024-07-17 02:50:00,2024-07-19 01:10:00,46.333333333333336,8.166666666666666
9438224,370592000.0,Oil Tanking,45,Oil tanker,5034.0,2024-07-30 19:50:00,2024-07-31 06:40:00,2024-07-30 12:20:00,2024-07-30 18:20:00,6.0,10.833333333333334
9438224,370592000.0,Oil Tanking,46,Oil tanker,5034.0,2024-08-07 09:00:00,2024-08-07 13:50:00,2024-08-07 00:50:00,2024-08-07 07:10:00,6.333333333333333,4.833333333333333
9438224,370592000.0,Oil Tanking,47,Oil tanker,5034.0,2024-08-19 09:30:00,2024-08-19 19:30:00,2024-08-19 05:40:00,2024-08-19 08:50:00,3.1666666666666665,10.0
9438224,370592000.0,Oil Tanking,48,Oil tanker,5034.0,2024-08-25 08:30:00,2024-08-25 19:50:00,2024-08-24 08:10:00,2024-08-25 08:00:00,23.833333333333332,11.333333333333334
9438224,370592000.0,Oil Tanking,49,Oil tanker,5034.0,2024-08-28 13:30:00,2024-08-29 01:40:00,2024-08-27 12:20:00,2024-08-28 12:40:00,24.333333333333332,12.166666666666666
9438224,370592000.0,Oil Tanking,50,Oil tanker,5034.0,2024-09-01 21:50:00,2024-09-02 17:00:00,2024-09-01 07:00:00,2024-09-01 21:20:00,14.333333333333334,19.166666666666668
9438224,370592000.0,Oil Tanking,51,Oil tanker,5034.0,2024-09-07 14:00:00,2024-09-08 01:50:00,2024-09-06 20:10:00,2024-09-07 13:20:00,17.166666666666668,11.833333333333334
9438224,370592000.0,Oil Tanking,52,Oil tanker,5034.0,2023-03-14 05:00:00,2023-03-14 22:30:00,,,,17.5
9438224,370592000.0,Oil Tanking,53,Oil tanker,5034.0,2023-10-07 09:30:00,2023-10-07 20:50:00,,,,11.333333333333334
9438224,370592000.0,Oil Tanking,54,Oil tanker,5034.0,2023-12-09 06:50:00,2023-12-09 16:00:00,,,,9.166666666666666
9438224,370592000.0,Oil Tanking,55,Oil tanker,5034.0,2024-01-12 00:30:00,2024-01-13 02:50:00,,,,26.333333333333332
9438224,370592000.0,Oil Tanking,56,Oil tanker,5034.0,2024-02-08 17:50:00,2024-02-09 06:10:00,,,,12.333333333333334
9438224,370592000.0,Oil Tanking,57,Oil tanker,5034.0,2024-03-16 16:20:00,2024-03-17 10:10:00,,,,17.833333333333332
9438224,370592000.0,Oil Tanking,58,Oil tanker,5034.0,2024-06-06 23:00:00,2024-06-07 07:40:00,,,,8.666666666666666
9438224,370592000.0,Telfer,1,Oil tanker,5034.0,2024-03-11 20:10:00,2024-03-12 03:10:00,2024-03-08 10:30:00,2024-03-11 19:30:00,81.0,7.0
9438286,352656000.0,Pacific - PATSA,1,Oil tanker,5034.0,2023-01-28 19:40:00,2023-01-29 16:00:00,2023-01-01 00:10:00,2023-01-28 18:30:00,666.3333333333334,20.333333333333332
9438286,352656000.0,Pacific - PPC Balboa,1,Oil tanker,5034.0,2023-05-08 08:10:00,2023-05-08 17:00:00,2023-04-27 00:10:00,2023-05-08 06:50:00,270.6666666666667,8.833333333333334
