imo,neo_transit,direction,grp,StandardVesselType,GrossTonnage,lock_in,lock_out,anchoring_in,anchoring_out,direct_transit,waiting_time,service_time
9553488.0,0,South,3,Vehicle,62838.0,2024-06-14 14:06:12,2024-06-14 23:37:24,,,True,,9.52
9553634.0,0,South,1,Liquified gas tanker,12743.0,2024-04-25 16:14:16,2024-04-26 00:55:27,2024-04-24 12:20:00,2024-04-25 15:10:00,True,26.833333333333332,8.686388888888889
9553646.0,0,South,1,Liquified gas tanker,12819.0,2023-06-05 20:16:35,2023-06-06 04:26:10,2023-06-05 00:50:00,2023-06-05 19:10:00,True,18.333333333333332,8.159722222222221
9553660.0,0,North,1,Liquified gas tanker,12743.0,2023-03-11 06:01:52,2023-03-11 12:49:10,2023-03-04 06:30:00,2023-03-11 04:50:00,True,166.33333333333334,6.788333333333333
9553660.0,0,North,2,Liquified gas tanker,12743.0,2023-06-06 23:04:00,2023-06-07 04:49:45,2023-06-05 20:20:00,2023-06-06 22:00:00,True,25.666666666666668,5.7625
9553660.0,0,North,3,Liquified gas tanker,12743.0,2023-09-18 00:05:27,2023-09-18 07:12:57,2023-09-15 00:10:00,2023-09-17 23:10:00,True,71.0,7.125
9553660.0,0,South,1,Liquified gas tanker,12743.0,2022-12-19 19:36:54,2022-12-20 02:35:12,2022-12-19 15:50:00,2022-12-19 18:40:00,True,2.8333333333333335,6.971666666666667
9553660.0,0,South,2,Liquified gas tanker,12743.0,2023-04-04 21:20:01,2023-04-05 04:07:10,2023-04-03 14:40:00,2023-04-04 20:20:00,True,29.666666666666668,6.785833333333334
9553660.0,0,South,3,Liquified gas tanker,12743.0,2023-07-13 22:01:02,2023-07-14 05:18:35,2023-07-12 14:10:00,2023-07-13 20:50:00,True,30.666666666666668,7.2925
9553660.0,0,South,4,Liquified gas tanker,12743.0,2023-10-10 20:28:12,2023-10-11 04:06:24,2023-10-09 15:40:00,2023-10-10 19:30:00,True,27.833333333333332,7.636666666666667
9553660.0,0,South,5,Liquified gas tanker,12743.0,2024-01-15 20:03:24,2024-01-16 02:43:35,2024-01-07 14:10:00,2024-01-15 18:40:00,True,196.5,6.669722222222222
9553684.0,0,North,1,Yacht,357.0,2024-02-15 00:05:41,2024-02-15 07:13:36,,,False,,7.131944444444445
9553684.0,0,South,1,Yacht,348.0,2023-04-22 19:14:00,2023-04-23 05:01:56,2023-04-22 16:30:00,2023-04-22 17:50:00,True,1.3333333333333333,9.79888888888889
9553983.0,0,North,1,General cargo,11627.0,2024-09-28 13:20:31,2024-09-28 22:40:37,2024-09-26 06:00:00,2024-09-28 12:00:00,True,54.0,9.335
9553983.0,0,South,1,General cargo,11627.0,2024-08-22 21:51:37,2024-08-23 04:32:33,2024-08-22 11:40:00,2024-08-22 20:50:00,True,9.166666666666666,6.682222222222222
9554200.0,0,North,1,Vehicle,59490.0,2023-08-02 08:54:55,2023-08-02 16:50:01,2023-08-01 23:40:00,2023-08-02 07:40:00,True,8.0,7.918333333333333
9554200.0,0,South,1,Vehicle,59490.0,2023-08-31 11:33:17,2023-08-31 19:54:17,,,True,,8.35
9554676.0,0,North,1,Bulk carrier,33044.0,2023-01-27 09:53:51,2023-01-27 17:28:47,2023-01-26 06:20:00,2023-01-27 08:50:00,True,26.5,7.582222222222223
9555096.0,1,South,1,Container,122045.0,2023-07-10 08:14:56,2023-07-10 22:41:56,,,True,,14.45
9555096.0,1,South,2,Container,122045.0,2024-07-24 09:21:52,2024-07-24 23:03:52,,,True,,13.7
9555101.0,1,South,1,Container,122045.0,2024-05-15 10:37:14,2024-05-15 20:01:14,,,True,,9.4
9555101.0,1,South,2,Container,122045.0,2024-08-17 07:16:59,2024-08-18 00:03:16,,,True,,16.77138888888889
9555113.0,1,South,1,Container,122045.0,2024-06-03 12:11:34,2024-06-03 21:08:33,2024-06-03 11:00:00,2024-06-03 11:00:00,True,0.0,8.949722222222222
9555113.0,1,South,2,Container,122045.0,2024-09-15 10:07:37,2024-09-15 22:01:41,,,True,,11.901111111111112
9555125.0,1,South,1,Container,122045.0,2023-06-28 02:02:01,2023-06-29 00:27:06,,,True,,22.418055555555554
9555125.0,1,South,2,Container,122045.0,2024-07-15 06:15:49,2024-07-16 01:24:48,,,True,,19.149722222222223
9555149.0,0,South,1,Bulk carrier,33044.0,2023-10-09 01:09:29,2023-10-10 01:54:36,2023-10-08 20:30:00,2023-10-08 23:40:00,True,3.1666666666666665,24.751944444444444
9555292.0,0,North,1,Oil tanker,28777.0,2023-10-17 06:22:36,2023-10-17 13:17:59,2023-10-10 09:10:00,2023-10-17 05:10:00,True,164.0,6.923055555555556
9555292.0,0,South,1,Oil tanker,28777.0,2023-09-21 16:44:41,2023-09-22 03:50:13,2023-09-18 18:20:00,2023-09-21 14:50:00,True,68.5,11.092222222222222
9555319.0,0,North,1,Oil tanker,28777.0,2023-04-16 08:37:55,2023-04-16 15:49:01,2023-04-15 04:10:00,2023-04-16 07:30:00,True,27.333333333333332,7.185
9555319.0,0,North,2,Oil tanker,28777.0,2023-07-19 07:56:07,2023-07-19 16:06:08,2023-07-18 12:10:00,2023-07-19 06:40:00,True,18.5,8.166944444444445
9555319.0,0,North,3,Oil tanker,28777.0,2024-05-21 06:06:27,2024-05-21 13:07:36,2024-05-19 20:50:00,2024-05-21 04:50:00,True,32.0,7.019166666666667
9555319.0,0,North,4,Oil tanker,28777.0,2024-06-19 05:04:13,2024-06-19 11:29:37,2024-06-18 00:00:00,2024-06-19 03:50:00,True,27.833333333333332,6.423333333333333
9555319.0,0,North,5,Oil tanker,28777.0,2024-07-30 00:36:50,2024-07-30 08:42:30,2024-07-28 23:00:00,2024-07-29 23:10:00,True,24.166666666666668,8.094444444444445
9555319.0,0,North,6,Oil tanker,28777.0,2024-09-11 05:43:07,2024-09-11 13:25:59,2024-09-07 13:30:00,2024-09-11 04:20:00,True,86.83333333333333,7.714444444444444
9555319.0,0,South,1,Oil tanker,28777.0,2023-05-16 22:21:20,2023-05-17 22:01:09,2023-05-15 21:20:00,2023-05-16 21:10:00,True,23.833333333333332,23.663611111111113
9555319.0,0,South,2,Oil tanker,28777.0,2024-05-06 23:21:53,2024-05-08 05:32:22,2024-05-06 11:50:00,2024-05-06 22:10:00,True,10.333333333333334,30.174722222222222
9555319.0,0,South,3,Oil tanker,28777.0,2024-07-04 14:57:29,2024-07-05 00:14:51,2024-07-02 22:20:00,2024-07-04 13:20:00,True,39.0,9.289444444444445
9555319.0,0,South,4,Oil tanker,28777.0,2024-09-27 09:26:52,2024-10-01 02:59:03,2024-09-26 18:00:00,2024-09-27 07:50:00,False,13.833333333333334,89.5363888888889
9555319.0,0,South,5,Oil tanker,28777.0,2024-06-03 18:12:43,2024-06-04 03:11:54,,,True,,8.98638888888889
9555319.0,0,South,6,Oil tanker,28777.0,2024-08-19 16:24:18,2024-08-20 01:36:38,,,False,,9.205555555555556
9557123.0,0,North,1,Bulk carrier,32837.0,2023-11-28 10:00:24,2023-11-28 18:38:45,2023-11-02 19:20:00,2023-11-28 09:00:00,True,613.6666666666666,8.639166666666666
9557123.0,0,South,1,Bulk carrier,32837.0,2023-10-03 23:30:11,2023-10-04 23:20:42,2023-10-03 21:40:00,2023-10-03 21:40:00,True,0.0,23.841944444444444
9557135.0,0,South,1,Bulk carrier,32839.0,2023-05-26 01:38:27,2023-05-26 23:14:28,,,True,,21.600277777777777
9557501.0,0,North,1,Yacht,326.0,2023-03-03 22:10:59,2023-03-04 04:51:19,,,True,,6.6722222222222225
9558177.0,1,North,1,Bulk carrier,92379.0,2023-08-19 13:11:14,2023-08-19 22:26:17,2023-08-08 02:10:00,2023-08-19 11:50:00,True,273.6666666666667,9.250833333333333
9558256.0,0,North,1,Bulk carrier,32376.0,2023-04-14 06:37:09,2023-04-14 13:12:27,2023-04-13 01:40:00,2023-04-14 05:40:00,True,28.0,6.588333333333333
9558256.0,0,North,2,Bulk carrier,32376.0,2023-08-08 07:46:25,2023-08-08 15:13:25,2023-08-07 02:20:00,2023-08-08 06:40:00,True,28.333333333333332,7.45
9558256.0,0,South,1,Bulk carrier,32376.0,2023-09-06 16:53:28,2023-09-07 03:38:26,2023-09-05 20:10:00,2023-09-06 15:00:00,True,18.833333333333332,10.749444444444444
9558256.0,0,South,2,Bulk carrier,32376.0,2022-12-26 00:53:48,2022-12-26 23:13:52,,,True,,22.334444444444443
9558256.0,0,South,3,Bulk carrier,32376.0,2023-05-12 13:57:34,2023-05-12 23:25:46,,,True,,9.47
9558270.0,0,South,1,Bulk carrier,32376.0,2023-02-06 19:02:50,2023-02-07 03:59:42,,,True,,8.947777777777778
9558270.0,0,South,2,Bulk carrier,32376.0,2024-06-18 15:34:06,2024-06-19 00:40:08,,,True,,9.100555555555555
9558282.0,0,South,1,Bulk carrier,32309.0,2024-05-24 16:59:31,2024-05-25 01:38:31,2024-05-24 02:20:00,2024-05-24 15:40:00,True,13.333333333333334,8.65
9558335.0,0,North,1,Offshore,2334.0,2023-10-10 22:54:17,2023-10-11 07:03:26,2023-10-09 12:10:00,2023-10-10 21:30:00,True,33.333333333333336,8.1525
9558335.0,0,South,1,Offshore,2334.0,2023-07-02 20:36:16,2023-07-03 05:32:07,2023-07-01 13:20:00,2023-07-02 18:20:00,True,29.0,8.930833333333334
9558397.0,0,North,1,Chemical tanker,11994.0,2023-03-11 12:40:11,2023-03-11 21:25:30,2023-03-09 17:00:00,2023-03-11 11:20:00,True,42.333333333333336,8.755277777777778
9558402.0,0,North,1,Chemical tanker,12042.0,2024-08-28 00:27:05,2024-08-28 07:20:23,2024-08-25 16:10:00,2024-08-27 22:50:00,True,54.666666666666664,6.888333333333334
9558402.0,0,South,1,Chemical tanker,12042.0,2024-07-25 22:19:09,2024-07-26 05:12:52,2024-07-24 16:40:00,2024-07-25 21:00:00,True,28.333333333333332,6.895277777777777
9558696.0,0,South,1,Bulk carrier,33338.0,2022-12-21 12:31:37,2022-12-21 21:43:07,2022-12-20 12:10:00,2022-12-21 11:20:00,True,23.166666666666668,9.191666666666666
9559676.0,0,North,1,Bulk carrier,20846.0,2022-12-03 14:15:52,2022-12-03 22:04:09,2022-12-01 00:10:00,2022-12-03 12:50:00,True,60.666666666666664,7.804722222222222
9559690.0,0,North,1,Bulk carrier,20846.0,2023-04-02 13:01:40,2023-04-02 21:08:07,2023-03-25 00:40:00,2023-04-02 11:40:00,True,203.0,8.1075
9559690.0,0,South,1,Bulk carrier,20846.0,2023-02-21 18:20:08,2023-02-22 01:11:21,2023-02-20 14:10:00,2023-02-21 17:00:00,True,26.833333333333332,6.853611111111111
9559705.0,0,North,1,Bulk carrier,20846.0,2023-05-27 05:53:49,2023-05-27 13:14:47,2023-05-24 01:10:00,2023-05-27 04:50:00,True,75.66666666666667,7.349444444444444
9559705.0,0,South,1,Bulk carrier,20846.0,2023-04-06 12:01:58,2023-04-06 20:40:38,,,True,,8.644444444444444
9559872.0,0,South,1,General cargo,6351.0,2023-04-02 22:28:46,2023-04-03 05:28:00,2023-04-02 01:20:00,2023-04-02 21:10:00,True,19.833333333333332,6.987222222222222
9559884.0,0,North,1,General cargo,6351.0,2023-09-05 00:18:18,2023-09-05 07:09:06,2023-09-01 20:00:00,2023-09-04 23:00:00,True,75.0,6.846666666666667
9559884.0,0,North,2,General cargo,6351.0,2024-09-21 01:59:44,2024-09-21 08:39:21,2024-09-18 21:30:00,2024-09-21 01:00:00,True,51.5,6.660277777777778
9559884.0,0,South,1,General cargo,6351.0,2024-03-21 21:07:35,2024-03-22 05:19:40,2024-03-20 13:30:00,2024-03-21 20:10:00,True,30.666666666666668,8.20138888888889
9559896.0,0,North,1,General cargo,6351.0,2023-02-12 23:11:02,2023-02-13 05:59:43,2023-02-11 16:30:00,2023-02-12 22:10:00,True,29.666666666666668,6.811388888888889
9560780.0,0,South,1,Yacht,1682.0,2024-02-20 20:32:03,2024-02-21 04:38:18,,,True,,8.104166666666666
9561253.0,0,North,1,Vehicle,58939.0,2024-01-24 01:55:51,2024-01-24 09:13:43,2024-01-20 00:20:00,2024-01-24 00:30:00,True,96.16666666666667,7.297777777777778
9561265.0,0,North,1,Vehicle,58939.0,2024-03-09 07:14:36,2024-03-09 13:45:25,2024-03-08 20:40:00,2024-03-09 05:40:00,True,9.0,6.5136111111111115
9561277.0,0,North,1,Vehicle,58939.0,2023-01-07 07:04:26,2023-01-07 14:12:46,2023-01-07 01:20:00,2023-01-07 06:00:00,True,4.666666666666667,7.138888888888889
9561277.0,0,North,2,Vehicle,58939.0,2024-04-16 10:24:36,2024-04-16 18:45:02,2024-04-14 17:20:00,2024-04-16 09:10:00,True,39.833333333333336,8.340555555555556
9561277.0,0,North,3,Vehicle,58939.0,2024-10-01 07:06:30,2024-10-01 15:17:27,2024-09-29 09:20:00,2024-10-01 05:50:00,True,44.5,8.1825
9561289.0,0,North,1,Vehicle,58939.0,2023-01-04 11:15:47,2023-01-04 20:19:31,2023-01-03 06:10:00,2023-01-04 10:00:00,True,27.833333333333332,9.062222222222223
9561289.0,0,South,1,Vehicle,58939.0,2023-01-23 12:06:52,2023-01-23 20:39:52,2023-01-22 14:20:00,2023-01-23 10:10:00,True,19.833333333333332,8.55
9561318.0,0,South,1,Service-tug,453.0,2024-05-16 02:35:04,2024-05-16 19:35:02,2024-05-12 02:30:00,2024-05-16 01:00:00,True,94.5,16.999444444444446
9561332.0,0,North,1,Bulk carrier,19785.0,2022-12-08 09:43:32,2022-12-08 16:05:12,2022-12-06 07:00:00,2022-12-08 08:30:00,True,49.5,6.361111111111111
9561332.0,0,North,2,Bulk carrier,19785.0,2023-02-24 13:09:48,2023-02-24 20:17:57,2023-02-20 15:50:00,2023-02-24 11:20:00,True,91.5,7.135833333333333
9561332.0,0,South,1,Bulk carrier,19785.0,2023-01-06 16:15:40,2023-01-06 23:12:26,2023-01-05 13:00:00,2023-01-06 14:40:00,True,25.666666666666668,6.946111111111111
9561344.0,0,North,1,Bulk carrier,19785.0,2023-03-06 05:28:41,2023-03-06 11:44:08,2023-03-01 23:20:00,2023-03-06 04:30:00,True,101.16666666666667,6.2575
9561344.0,0,South,1,Bulk carrier,19785.0,2023-04-14 18:57:09,2023-04-16 03:46:23,2023-04-13 11:50:00,2023-04-14 17:30:00,True,29.666666666666668,32.82055555555556
9561344.0,0,South,2,Bulk carrier,19785.0,2023-02-22 11:33:14,2023-02-22 18:07:39,,,True,,6.573611111111111
9561368.0,0,North,1,Oil tanker,28813.0,2023-07-13 07:43:31,2023-07-13 15:02:28,2023-07-12 13:30:00,2023-07-13 06:20:00,True,16.833333333333332,7.315833333333333
9561368.0,0,North,2,Oil tanker,28813.0,2024-06-03 08:04:04,2024-06-03 16:21:42,2024-06-01 22:30:00,2024-06-03 06:30:00,True,32.0,8.293888888888889
9561368.0,0,North,3,Oil tanker,28813.0,2024-07-30 08:18:31,2024-07-30 15:16:18,2024-07-29 21:30:00,2024-07-30 07:00:00,True,9.5,6.963055555555556
9561368.0,0,South,1,Oil tanker,28813.0,2023-06-28 02:17:10,2023-06-28 21:40:08,2023-06-26 12:00:00,2023-06-28 00:20:00,True,36.333333333333336,19.38277777777778
9561368.0,0,South,2,Oil tanker,28813.0,2024-04-05 08:05:00,2024-04-05 21:56:54,2024-04-03 22:50:00,2024-04-04 16:50:00,True,18.0,13.865
9561368.0,0,South,3,Oil tanker,28813.0,2024-06-29 16:26:59,2024-06-30 01:04:13,2024-06-28 20:00:00,2024-06-29 14:50:00,True,18.833333333333332,8.620555555555555
9561631.0,0,North,1,General cargo,9984.0,2023-05-16 23:45:00,2023-05-17 07:22:11,2023-05-15 21:20:00,2023-05-16 22:10:00,True,24.833333333333332,7.619722222222222
9561631.0,0,North,2,General cargo,9984.0,2023-09-14 01:59:15,2023-09-14 08:59:15,2023-09-09 23:00:00,2023-09-14 00:50:00,True,97.83333333333333,7.0
9561631.0,0,South,1,General cargo,9984.0,2023-12-14 23:36:01,2023-12-15 22:07:23,2023-12-13 12:50:00,2023-12-14 22:40:00,True,33.833333333333336,22.522777777777776
9561631.0,0,South,2,General cargo,9984.0,2024-08-08 20:09:44,2024-08-09 04:28:33,2024-08-08 06:50:00,2024-08-08 19:10:00,True,12.333333333333334,8.313611111111111
9561631.0,0,South,3,General cargo,9984.0,2023-07-01 19:49:12,2023-07-02 05:19:22,,,True,,9.502777777777778
9561801.0,0,North,1,Bulk carrier,17986.0,2023-02-16 01:02:49,2023-02-16 08:16:07,2023-02-13 22:50:00,2023-02-15 23:30:00,True,48.666666666666664,7.221666666666667
9561801.0,0,South,1,Bulk carrier,17986.0,2023-01-14 22:26:05,2023-01-15 06:46:46,2023-01-14 14:50:00,2023-01-14 14:50:00,True,0.0,8.344722222222222
9561813.0,0,North,1,Bulk carrier,21072.0,2023-02-25 07:30:12,2023-02-25 13:48:42,2023-02-24 13:40:00,2023-02-25 06:10:00,True,16.5,6.308333333333334
9561813.0,0,North,2,Bulk carrier,21072.0,2024-09-14 06:39:33,2024-09-14 15:03:58,2024-09-11 15:20:00,2024-09-14 05:40:00,True,62.333333333333336,8.406944444444445
9561813.0,0,South,1,Bulk carrier,21072.0,2023-02-04 23:14:30,2023-02-05 22:11:01,2023-02-01 00:10:00,2023-02-03 11:40:00,True,59.5,22.941944444444445
9561916.0,0,North,1,Bulk carrier,17986.0,2023-07-21 21:47:03,2023-07-22 06:07:11,2023-07-21 00:40:00,2023-07-21 20:40:00,True,20.0,8.335555555555555
9561916.0,0,South,1,Bulk carrier,17986.0,2023-08-31 21:22:02,2023-09-01 15:00:07,2023-08-30 22:20:00,2023-08-31 20:10:00,True,21.833333333333332,17.634722222222223
9561930.0,0,North,1,Oil tanker,28737.0,2024-06-11 11:36:53,2024-06-11 19:29:03,2024-06-10 14:50:00,2024-06-11 10:10:00,True,19.333333333333332,7.8694444444444445
9561930.0,0,South,1,Oil tanker,28737.0,2024-07-05 17:23:29,2024-07-06 03:42:18,2024-07-04 22:00:00,2024-07-05 16:10:00,True,18.166666666666668,10.313611111111111
9561942.0,0,North,1,Bulk carrier,32714.0,2024-06-21 07:52:32,2024-06-21 14:24:35,2024-06-20 15:50:00,2024-06-21 06:20:00,True,14.5,6.534166666666667
9561942.0,0,South,1,Bulk carrier,32714.0,2024-07-19 01:29:42,2024-07-20 03:01:35,,,True,,25.531388888888888
9561954.0,0,North,1,Vehicle,62838.0,2022-12-13 07:43:07,2022-12-13 14:31:04,2022-12-12 21:10:00,2022-12-13 06:30:00,True,9.333333333333334,6.799166666666666
9561954.0,0,South,1,Vehicle,62838.0,2023-01-22 10:29:23,2023-01-22 18:47:47,,,True,,8.306666666666667
9561954.0,0,South,1,Vehicle,62927.0,2024-05-28 15:15:52,2024-05-28 23:03:56,2024-05-27 16:50:00,2024-05-28 13:50:00,True,21.0,7.801111111111111
9561954.0,0,South,2,Vehicle,62927.0,2024-09-26 15:05:19,2024-09-26 22:30:29,2024-09-25 21:20:00,2024-09-26 13:30:00,True,16.166666666666668,7.419444444444444
9562489.0,0,North,1,Miscellaneous-other,11701.0,2023-01-25 01:20:06,2023-01-25 07:55:55,2023-01-21 16:10:00,2023-01-24 23:20:00,True,79.16666666666667,6.5969444444444445
9562489.0,0,South,1,Miscellaneous-other,11701.0,2023-05-24 20:13:34,2023-05-25 05:08:35,2023-05-24 00:00:00,2023-05-24 19:10:00,True,19.166666666666668,8.916944444444445
9563392.0,0,South,1,Bulk carrier,22409.0,2023-08-22 18:36:08,2023-08-24 04:48:51,2023-08-08 01:20:00,2023-08-22 16:20:00,True,351.0,34.21194444444444
9563407.0,0,North,1,Bulk carrier,22409.0,2024-06-30 13:39:24,2024-07-01 20:29:16,2024-06-28 04:50:00,2024-06-30 11:30:00,True,54.666666666666664,30.83111111111111
9563615.0,0,North,1,Bulk carrier,40896.0,2023-02-11 11:47:20,2023-02-11 21:00:18,2023-02-07 07:50:00,2023-02-11 10:40:00,True,98.83333333333333,9.216111111111111
9563706.0,0,North,1,General cargo,12838.0,2023-12-23 06:04:05,2023-12-23 13:05:17,2023-12-19 14:20:00,2023-12-23 05:10:00,True,86.83333333333333,7.02
9563706.0,0,North,2,General cargo,12838.0,2024-06-02 00:25:09,2024-06-02 08:47:33,2024-05-31 22:20:00,2024-06-01 23:30:00,True,25.166666666666668,8.373333333333333
9563706.0,0,South,1,General cargo,12838.0,2023-09-16 23:11:22,2023-09-17 06:10:48,2023-09-15 11:20:00,2023-09-15 15:00:00,False,3.6666666666666665,6.990555555555556
9563720.0,0,South,1,General cargo,12838.0,2023-03-30 21:08:11,2023-03-31 04:57:19,2023-03-29 21:00:00,2023-03-30 20:10:00,True,23.166666666666668,7.818888888888889
9563732.0,0,North,1,General cargo,12838.0,2023-04-30 01:45:32,2023-04-30 09:24:32,2023-04-29 10:30:00,2023-04-30 00:30:00,True,14.0,7.65
9563732.0,0,South,1,General cargo,12838.0,2023-02-17 18:50:15,2023-02-18 03:02:18,2023-02-16 15:20:00,2023-02-17 18:00:00,True,26.666666666666668,8.200833333333334
9563732.0,0,South,2,General cargo,12838.0,2024-08-27 22:18:29,2024-08-28 05:58:47,2024-08-27 17:30:00,2024-08-27 18:20:00,True,0.8333333333333334,7.671666666666667
9563744.0,0,North,1,General cargo,12838.0,2023-03-26 23:51:50,2023-03-27 05:50:16,2023-03-26 11:10:00,2023-03-26 22:50:00,True,11.666666666666666,5.973888888888889
9563744.0,0,North,2,General cargo,12838.0,2024-07-27 23:10:29,2024-07-28 05:58:15,2024-07-26 10:00:00,2024-07-27 22:00:00,True,36.0,6.796111111111111
9563744.0,0,South,1,General cargo,12838.0,2024-04-10 19:15:18,2024-04-11 05:17:14,2024-04-09 12:00:00,2024-04-10 18:00:00,True,30.0,10.032222222222222
9564140.0,0,North,1,Bulk carrier,19865.0,2024-05-16 12:49:46,2024-05-16 20:49:48,2024-05-11 18:20:00,2024-05-16 11:40:00,True,113.33333333333333,8.000555555555556
9565053.0,0,North,1,Bulk carrier,31749.0,2024-07-01 06:49:03,2024-07-01 22:47:12,2024-06-30 12:20:00,2024-07-01 05:50:00,True,17.5,15.969166666666666
9565118.0,0,South,1,Bulk carrier,32983.0,2023-05-19 18:00:30,2023-05-20 02:35:31,2023-05-18 15:30:00,2023-05-19 16:50:00,True,25.333333333333332,8.58361111111111
9565118.0,0,South,2,Bulk carrier,32983.0,2024-09-16 15:17:34,2024-09-17 00:56:13,2024-09-15 12:10:00,2024-09-15 14:30:00,True,2.3333333333333335,9.644166666666667
9565546.0,0,North,1,Vehicle,58535.0,2023-01-16 09:15:35,2023-01-16 17:39:24,2023-01-15 19:00:00,2023-01-16 07:10:00,True,12.166666666666666,8.396944444444445
9565546.0,0,North,2,Vehicle,58535.0,2024-03-03 06:48:45,2024-03-03 14:37:26,2024-02-28 13:20:00,2024-03-03 05:40:00,True,88.33333333333333,7.811388888888889
9565546.0,0,South,1,Vehicle,58535.0,2023-02-02 11:03:08,2023-02-02 18:49:37,2023-01-31 14:10:00,2023-02-02 09:40:00,True,43.5,7.7747222222222225
9565558.0,0,South,1,Vehicle,58535.0,2024-08-07 13:01:26,2024-08-07 20:16:53,,,True,,7.2575
9565560.0,0,North,1,Vehicle,58535.0,2024-09-22 06:08:40,2024-09-22 13:15:08,2024-09-20 15:50:00,2024-09-22 05:00:00,True,37.166666666666664,7.107777777777778
9565637.0,0,North,1,Chemical tanker,19968.0,2023-12-02 00:21:27,2023-12-02 07:30:04,2023-11-11 12:00:00,2023-12-01 23:20:00,True,491.3333333333333,7.143611111111111
9565649.0,0,South,1,Chemical tanker,19968.0,2024-09-01 23:46:06,2024-09-02 16:20:12,2024-08-28 21:50:00,2024-09-01 11:20:00,True,85.5,16.56833333333333
9565699.0,0,North,1,Chemical tanker,19899.0,2023-10-07 01:42:01,2023-10-07 09:20:20,2023-10-04 01:50:00,2023-10-07 00:30:00,True,70.66666666666667,7.6386111111111115
9565699.0,0,North,2,Chemical tanker,19899.0,2024-05-30 00:15:45,2024-05-30 08:01:10,2024-05-29 11:20:00,2024-05-29 22:50:00,True,11.5,7.756944444444445
9565730.0,0,South,1,Chemical tanker,19969.0,2023-02-11 22:38:59,2023-02-12 05:13:01,2023-02-10 12:20:00,2023-02-11 21:20:00,True,33.0,6.567222222222222
9565742.0,0,South,1,Chemical tanker,11705.0,2024-09-22 20:00:46,2024-09-23 03:41:52,2024-09-21 19:20:00,2024-09-22 18:40:00,True,23.333333333333332,7.685
9566423.0,0,South,1,Bulk carrier,31754.0,2024-03-02 17:58:02,2024-03-03 01:54:14,2024-03-01 15:00:00,2024-03-02 16:40:00,True,25.666666666666668,7.9366666666666665
9566447.0,0,South,1,Bulk carrier,31753.0,2023-03-02 16:48:06,2023-03-03 01:48:10,,,True,,9.001111111111111
9566459.0,0,North,1,Bulk carrier,31882.0,2022-12-28 10:20:01,2022-12-28 18:23:11,2022-12-23 22:10:00,2022-12-28 09:00:00,True,106.83333333333333,8.052777777777777
9566564.0,0,South,1,Bulk carrier,34060.0,2024-06-19 14:55:42,2024-06-19 23:25:21,2024-06-06 04:20:00,2024-06-11 14:00:00,True,129.66666666666666,8.494166666666667
9566576.0,0,South,1,Bulk carrier,33894.0,2023-12-21 16:18:15,2023-12-22 01:44:58,2023-12-16 23:00:00,2023-12-21 14:30:00,True,111.5,9.445277777777777
9566708.0,0,North,1,Chemical tanker,4812.0,2023-06-09 00:02:51,2023-06-09 06:34:43,2023-06-04 23:10:00,2023-06-08 22:40:00,True,95.5,6.5311111111111115
9566708.0,0,South,1,Chemical tanker,4812.0,2023-02-27 20:33:31,2023-02-28 03:55:50,2023-02-26 14:10:00,2023-02-27 19:40:00,True,29.5,7.371944444444445
9567099.0,1,North,1,Bulk carrier,91971.0,2023-04-28 13:45:23,2023-04-29 21:58:17,2023-04-27 08:20:00,2023-04-28 12:30:00,True,28.166666666666668,32.215
9567269.0,0,North,1,General cargo,4951.0,2023-01-21 23:23:00,2023-01-22 06:57:40,2023-01-19 20:10:00,2023-01-21 22:20:00,True,50.166666666666664,7.5777777777777775
9567269.0,0,North,2,General cargo,4951.0,2023-03-06 01:51:29,2023-03-06 08:06:27,2023-03-01 00:10:00,2023-03-06 00:30:00,True,120.33333333333333,6.249444444444444
9567269.0,0,North,3,General cargo,4951.0,2023-05-02 00:00:47,2023-05-02 06:23:36,2023-04-28 10:50:00,2023-05-01 22:00:00,True,83.16666666666667,6.380277777777778
9567269.0,0,South,1,General cargo,4951.0,2022-12-08 22:29:27,2022-12-09 05:13:49,2022-12-07 22:40:00,2022-12-08 21:30:00,True,22.833333333333332,6.739444444444445
9567269.0,0,South,2,General cargo,4951.0,,2023-02-15 04:01:19,2023-02-11 23:30:00,2023-02-14 05:00:00,True,53.5,
9567269.0,0,South,3,General cargo,4951.0,2023-04-06 22:17:05,2023-04-07 05:50:07,2023-04-05 23:10:00,2023-04-06 21:30:00,True,22.333333333333332,7.5505555555555555
9567403.0,0,South,1,Bulk carrier,33044.0,2024-04-30 12:55:52,2024-04-30 21:49:47,,,True,,8.89861111111111
9567453.0,0,North,1,Bulk carrier,33032.0,2023-01-16 11:49:30,2023-01-16 19:49:29,2023-01-11 21:10:00,2023-01-16 10:40:00,True,109.5,7.999722222222222
9567661.0,1,North,1,Container,86682.0,2022-12-03 11:56:14,2022-12-03 21:08:27,2022-12-02 22:50:00,2022-12-03 10:40:00,True,11.833333333333334,9.203611111111112
9567661.0,1,North,2,Container,86682.0,2023-03-02 10:29:17,2023-03-02 23:53:20,2023-03-01 23:50:00,2023-03-02 09:20:00,False,9.5,13.400833333333333
9567661.0,1,North,3,Container,86682.0,2023-05-27 11:43:38,2023-05-27 19:47:14,2023-05-27 01:20:00,2023-05-27 10:40:00,True,9.333333333333334,8.06
